Shipment_ID,Order_ID,Courier,Shipment_Date,Delivery_Date,Delivery_Status
SHP004469,ORD004469,Amazon Logistics,2025-01-27,2025-01-29,Delivered
SHP004470,ORD004470,Ekart,2025-02-15,2025-02-20,Delivered
SHP004471,ORD004471,Delhivery,2025-04-16,2025-04-21,Delivered
SHP004472,ORD004472,Delhivery,2025-02-06,2025-02-09,Delivered
SHP004473,ORD004473,Delhivery,2025-06-01,,Shipped
SHP004474,ORD004474,BlueDart,2025-04-18,2025-04-23,Delivered
SHP004475,ORD004475,Amazon Logistics,2025-05-19,2025-05-23,Delivered
SHP004476,ORD004476,DTDC,2025-05-16,2025-05-22,Delivered
SHP004477,ORD004477,DTDC,2025-06-17,2025-06-23,Returned
SHP004478,ORD004478,Ekart,2025-01-05,2025-01-07,Delivered
SHP004479,ORD004479,Ekart,2025-05-02,2025-05-05,Returned
SHP004480,ORD004480,BlueDart,2025-01-29,2025-02-02,Delivered
SHP004481,ORD004481,XpressBees,2025-03-22,2025-03-28,Delivered
SHP004482,ORD004482,Delhivery,2025-02-20,,Shipped
SHP004483,ORD004483,Ekart,2025-03-02,,Shipped
SHP004484,ORD004484,XpressBees,2025-05-27,2025-06-01,Delivered
SHP004485,ORD004485,BlueDart,2025-03-15,2025-03-17,Delivered
SHP004486,ORD004486,Delhivery,2025-06-15,2025-06-20,Delivered
SHP004487,ORD004487,Ekart,2025-03-23,2025-03-29,Delivered
SHP004488,ORD004488,BlueDart,2025-05-27,2025-05-31,Delivered
SHP004489,ORD004489,XpressBees,2025-06-22,,Processing
SHP004490,ORD004490,BlueDart,2025-03-05,2025-03-07,Delivered
SHP004491,ORD004491,DTDC,2025-07-01,,Pending
SHP004492,ORD004492,Delhivery,2025-04-18,,Pending
SHP004493,ORD004493,DTDC,2025-05-18,2025-05-23,Delivered
SHP004494,ORD004494,Amazon Logistics,2025-02-26,,Shipped
SHP004495,ORD004495,Amazon Logistics,2025-02-04,2025-02-10,Delivered
SHP004496,ORD004496,DTDC,2025-05-24,2025-05-26,Delivered
SHP004497,ORD004497,BlueDart,2025-03-03,2025-03-07,Delivered
SHP004498,ORD004498,BlueDart,2025-05-25,,Pending
SHP004499,ORD004499,Amazon Logistics,2025-01-31,,Cancelled
SHP004500,ORD004500,Delhivery,2025-04-02,2025-04-08,Delivered
SHP004501,ORD004501,Amazon Logistics,2025-05-10,,Pending
SHP004502,ORD004502,XpressBees,2025-05-22,,Shipped
SHP004503,ORD004503,Delhivery,2025-06-29,,Shipped
SHP004504,ORD004504,Amazon Logistics,2025-01-31,2025-02-02,Delivered
SHP004505,ORD004505,DTDC,2025-03-14,,Shipped
SHP004506,ORD004506,XpressBees,2025-03-02,,Cancelled
SHP004507,ORD004507,Ekart,2025-05-15,,Pending
SHP004508,ORD004508,Delhivery,2025-01-14,2025-01-17,Delivered
SHP004509,ORD004509,XpressBees,2025-05-24,2025-05-27,Delivered
SHP004510,ORD004510,Ekart,2025-01-26,2025-02-01,Delivered
SHP004511,ORD004511,XpressBees,2025-03-08,2025-03-11,Delivered
SHP004512,ORD004512,DTDC,2025-01-14,,Cancelled
SHP004513,ORD004513,DTDC,2025-03-18,,Processing
SHP004514,ORD004514,Amazon Logistics,2025-06-27,2025-06-30,Delivered
SHP004515,ORD004515,XpressBees,2025-06-25,2025-06-28,Delivered
SHP004516,ORD004516,Ekart,2025-01-24,2025-01-29,Delivered
SHP004517,ORD004517,Delhivery,2025-05-23,2025-05-27,Delivered
SHP004518,ORD004518,DTDC,2025-01-09,2025-01-11,Delivered
SHP004519,ORD004519,XpressBees,2025-01-22,,Cancelled
SHP004520,ORD004520,DTDC,2025-02-27,2025-03-02,Delivered
SHP004521,ORD004521,Amazon Logistics,2025-02-08,2025-02-13,Delivered
SHP004522,ORD004522,BlueDart,2025-01-13,2025-01-17,Delivered
SHP004523,ORD004523,DTDC,2025-04-12,2025-04-14,Delivered
SHP004524,ORD004524,Delhivery,2025-06-28,,Cancelled
SHP004525,ORD004525,Delhivery,2025-01-30,2025-02-01,Delivered
SHP004526,ORD004526,Delhivery,2025-02-11,2025-02-14,Delivered
SHP004527,ORD004527,Delhivery,2025-06-24,2025-06-27,Delivered
SHP004528,ORD004528,Ekart,2025-01-29,,Shipped
SHP004529,ORD004529,Ekart,2025-01-23,,Cancelled
SHP004530,ORD004530,BlueDart,2025-05-02,2025-05-07,Delivered
SHP004531,ORD004531,XpressBees,2025-03-20,,Processing
SHP004532,ORD004532,XpressBees,2025-04-13,2025-04-16,Delivered
SHP004533,ORD004533,Ekart,2025-06-11,2025-06-16,Delivered
SHP004534,ORD004534,XpressBees,2025-04-20,2025-04-24,Delivered
SHP004535,ORD004535,Ekart,2025-06-28,2025-07-01,Delivered
SHP004536,ORD004536,XpressBees,2025-06-27,2025-06-29,Delivered
SHP004537,ORD004537,Ekart,2025-04-01,,Cancelled
SHP004538,ORD004538,Amazon Logistics,2025-03-30,2025-04-01,Delivered
SHP004539,ORD004539,DTDC,2025-01-06,2025-01-12,Delivered
SHP004540,ORD004540,BlueDart,2025-05-18,2025-05-22,Delivered
SHP004541,ORD004541,DTDC,2025-05-16,,Pending
SHP004542,ORD004542,XpressBees,2025-05-27,,Processing
SHP004543,ORD004543,DTDC,2025-03-02,2025-03-04,Delivered
SHP004544,ORD004544,Delhivery,2025-04-26,2025-04-28,Delivered
SHP004545,ORD004545,BlueDart,2025-04-07,,Shipped
SHP004546,ORD004546,DTDC,2025-03-14,,Shipped
SHP004547,ORD004547,Ekart,2025-02-24,,Shipped
SHP004548,ORD004548,DTDC,2025-04-10,2025-04-16,Delivered
SHP004549,ORD004549,Ekart,2025-03-10,2025-03-15,Delivered
SHP004550,ORD004550,Ekart,2025-05-15,2025-05-20,Delivered
SHP004551,ORD004551,Delhivery,2025-02-12,2025-02-15,Delivered
SHP004552,ORD004552,Amazon Logistics,2025-05-15,2025-05-18,Returned
SHP004553,ORD004553,BlueDart,2025-04-29,2025-05-01,Delivered
SHP004554,ORD004554,DTDC,2025-01-25,2025-01-29,Delivered
SHP004555,ORD004555,Delhivery,2025-06-03,,Shipped
SHP004556,ORD004556,Delhivery,2025-02-03,2025-02-09,Delivered
SHP004557,ORD004557,Delhivery,2025-06-19,2025-06-23,Delivered
SHP004558,ORD004558,Delhivery,2025-03-12,2025-03-17,Delivered
SHP004559,ORD004559,Delhivery,2025-02-01,2025-02-06,Delivered
SHP004560,ORD004560,DTDC,2025-06-07,2025-06-12,Delivered
SHP004561,ORD004561,Amazon Logistics,2025-04-11,2025-04-14,Delivered
SHP004562,ORD004562,Ekart,2025-03-07,2025-03-13,Delivered
SHP004563,ORD004563,Amazon Logistics,2025-06-19,,Processing
SHP004564,ORD004564,Delhivery,2025-03-04,2025-03-09,Delivered
SHP004565,ORD004565,Delhivery,2025-01-06,2025-01-12,Delivered
SHP004566,ORD004566,Ekart,2025-06-05,2025-06-09,Delivered
SHP004567,ORD004567,XpressBees,2025-04-04,2025-04-06,Delivered
SHP004568,ORD004568,Ekart,2025-04-29,,Pending
SHP004569,ORD004569,Amazon Logistics,2025-04-12,2025-04-18,Delivered
SHP004570,ORD004570,Amazon Logistics,2025-03-23,2025-03-28,Delivered
SHP004571,ORD004571,Amazon Logistics,2025-05-19,,Processing
SHP004572,ORD004572,Amazon Logistics,2025-02-27,2025-03-02,Delivered
SHP004573,ORD004573,Delhivery,2025-04-05,2025-04-11,Delivered
SHP004574,ORD004574,XpressBees,2025-04-27,2025-04-29,Delivered
SHP004575,ORD004575,XpressBees,2025-05-13,,Cancelled
SHP004576,ORD004576,Amazon Logistics,2025-04-11,2025-04-14,Delivered
SHP004577,ORD004577,XpressBees,2025-06-22,,Shipped
SHP004578,ORD004578,DTDC,2025-06-14,2025-06-19,Delivered
SHP004579,ORD004579,XpressBees,2025-01-06,2025-01-12,Delivered
SHP004580,ORD004580,XpressBees,2025-01-11,2025-01-16,Delivered
SHP004581,ORD004581,Amazon Logistics,2025-04-26,,Shipped
SHP004582,ORD004582,Ekart,2025-02-02,2025-02-05,Delivered
SHP004583,ORD004583,Ekart,2025-05-22,,Shipped
SHP004584,ORD004584,Ekart,2025-04-15,2025-04-20,Delivered
SHP004585,ORD004585,Delhivery,2025-03-27,,Shipped
SHP004586,ORD004586,BlueDart,2025-04-28,,Shipped
SHP004587,ORD004587,Ekart,2025-01-24,2025-01-28,Delivered
SHP004588,ORD004588,Amazon Logistics,2025-06-12,,Processing
SHP004589,ORD004589,XpressBees,2025-05-19,2025-05-23,Delivered
SHP004590,ORD004590,Amazon Logistics,2025-01-06,2025-01-09,Delivered
SHP004591,ORD004591,Ekart,2025-04-06,,Cancelled
SHP004592,ORD004592,DTDC,2025-01-11,2025-01-15,Delivered
SHP004593,ORD004593,Delhivery,2025-05-10,,Shipped
SHP004594,ORD004594,DTDC,2025-06-01,,Shipped
SHP004595,ORD004595,XpressBees,2025-05-22,,Shipped
SHP004596,ORD004596,DTDC,2025-05-15,2025-05-20,Delivered
SHP004597,ORD004597,Ekart,2025-06-22,2025-06-26,Delivered
SHP004598,ORD004598,Ekart,2025-04-15,2025-04-19,Delivered
SHP004599,ORD004599,XpressBees,2025-03-09,2025-03-14,Delivered
SHP004600,ORD004600,DTDC,2025-03-23,2025-03-25,Delivered
SHP004601,ORD004601,Delhivery,2025-03-09,2025-03-12,Delivered
SHP004602,ORD004602,DTDC,2025-05-18,,Shipped
SHP004603,ORD004603,XpressBees,2025-06-18,,Processing
SHP004604,ORD004604,XpressBees,2025-04-25,,Cancelled
SHP004605,ORD004605,XpressBees,2025-01-26,2025-01-31,Delivered
SHP004606,ORD004606,BlueDart,2025-04-23,2025-04-27,Delivered
SHP004607,ORD004607,DTDC,2025-03-16,,Pending
SHP004608,ORD004608,Ekart,2025-02-08,,Processing
SHP004609,ORD004609,Amazon Logistics,2025-06-06,,Cancelled
SHP004610,ORD004610,BlueDart,2025-06-28,2025-07-04,Delivered
SHP004611,ORD004611,Delhivery,2025-02-19,,Shipped
SHP004612,ORD004612,Amazon Logistics,2025-02-23,2025-02-27,Delivered
SHP004613,ORD004613,BlueDart,2025-02-24,2025-02-26,Delivered
SHP004614,ORD004614,Ekart,2025-01-07,2025-01-09,Delivered
SHP004615,ORD004615,Delhivery,2025-04-17,2025-04-20,Delivered
SHP004616,ORD004616,Delhivery,2025-01-03,2025-01-06,Delivered
SHP004617,ORD004617,Ekart,2025-03-11,2025-03-16,Delivered
SHP004618,ORD004618,XpressBees,2025-02-14,2025-02-16,Delivered
SHP004619,ORD004619,Amazon Logistics,2025-05-06,2025-05-12,Delivered
SHP004620,ORD004620,XpressBees,2025-04-18,2025-04-22,Delivered
SHP004621,ORD004621,Amazon Logistics,2025-05-19,2025-05-23,Delivered
SHP004622,ORD004622,XpressBees,2025-02-08,,Processing
SHP004623,ORD004623,DTDC,2025-05-02,,Processing
SHP004624,ORD004624,BlueDart,2025-04-16,2025-04-20,Delivered
SHP004625,ORD004625,Ekart,2025-05-12,,Pending
SHP004626,ORD004626,Amazon Logistics,2025-02-19,,Pending
SHP004627,ORD004627,Delhivery,2025-05-05,2025-05-07,Delivered
SHP004628,ORD004628,Ekart,2025-01-26,2025-01-28,Delivered
SHP004629,ORD004629,Amazon Logistics,2025-01-10,2025-01-16,Delivered
SHP004630,ORD004630,DTDC,2025-06-07,2025-06-10,Delivered
SHP004631,ORD004631,Ekart,2025-06-16,,Pending
SHP004632,ORD004632,DTDC,2025-01-31,2025-02-03,Delivered
SHP004633,ORD004633,XpressBees,2025-04-05,,Shipped
SHP004634,ORD004634,Delhivery,2025-05-26,,Shipped
SHP004635,ORD004635,XpressBees,2025-02-16,,Processing
SHP004636,ORD004636,Amazon Logistics,2025-06-01,2025-06-07,Delivered
SHP004637,ORD004637,Delhivery,2025-02-06,2025-02-10,Delivered
SHP004638,ORD004638,DTDC,2025-04-02,2025-04-08,Delivered
SHP004639,ORD004639,Amazon Logistics,2025-02-05,2025-02-07,Returned
SHP004640,ORD004640,DTDC,2025-02-02,2025-02-07,Delivered
SHP004641,ORD004641,XpressBees,2025-06-18,2025-06-22,Delivered
SHP004642,ORD004642,Delhivery,2025-04-24,2025-04-28,Delivered
SHP004643,ORD004643,Amazon Logistics,2025-01-20,2025-01-24,Delivered
SHP004644,ORD004644,Delhivery,2025-03-03,,Processing
SHP004645,ORD004645,BlueDart,2025-01-13,2025-01-15,Delivered
SHP004646,ORD004646,Delhivery,2025-04-28,2025-05-02,Delivered
SHP004647,ORD004647,Ekart,2025-01-14,2025-01-18,Delivered
SHP004648,ORD004648,Delhivery,2025-06-20,2025-06-23,Delivered
SHP004649,ORD004649,Delhivery,2025-05-06,2025-05-09,Delivered
SHP004650,ORD004650,BlueDart,2025-06-20,,Cancelled
SHP004651,ORD004651,Ekart,2025-01-25,2025-01-30,Delivered
SHP004652,ORD004652,XpressBees,2025-01-26,2025-01-30,Delivered
SHP004653,ORD004653,Ekart,2025-05-29,2025-06-04,Delivered
SHP004654,ORD004654,Delhivery,2025-04-08,2025-04-13,Delivered
SHP004655,ORD004655,Amazon Logistics,2025-05-27,2025-06-01,Delivered
SHP004656,ORD004656,Ekart,2025-06-13,2025-06-16,Delivered
SHP004657,ORD004657,DTDC,2025-01-12,2025-01-15,Delivered
SHP004658,ORD004658,Ekart,2025-01-17,2025-01-19,Delivered
SHP004659,ORD004659,XpressBees,2025-02-23,2025-02-27,Delivered
SHP004660,ORD004660,Amazon Logistics,2025-02-17,,Shipped
SHP004661,ORD004661,DTDC,2025-03-06,2025-03-11,Delivered
SHP004662,ORD004662,XpressBees,2025-03-15,,Processing
SHP004663,ORD004663,Delhivery,2025-06-07,,Shipped
SHP004664,ORD004664,Ekart,2025-01-10,2025-01-12,Delivered
SHP004665,ORD004665,Amazon Logistics,2025-02-23,,Shipped
SHP004666,ORD004666,XpressBees,2025-02-11,2025-02-13,Delivered
SHP004667,ORD004667,DTDC,2025-02-05,,Processing
SHP004668,ORD004668,XpressBees,2025-06-15,,Processing
SHP004669,ORD004669,Delhivery,2025-05-30,2025-06-03,Delivered
SHP004670,ORD004670,DTDC,2025-05-17,2025-05-23,Delivered
SHP004671,ORD004671,BlueDart,2025-01-09,,Pending
SHP004672,ORD004672,BlueDart,2025-02-08,2025-02-10,Delivered
SHP004673,ORD004673,DTDC,2025-01-24,2025-01-26,Delivered
SHP004674,ORD004674,XpressBees,2025-04-16,2025-04-20,Delivered
SHP004675,ORD004675,Amazon Logistics,2025-06-25,2025-06-27,Delivered
SHP004676,ORD004676,Amazon Logistics,2025-06-02,,Shipped
SHP004677,ORD004677,Ekart,2025-04-23,2025-04-27,Delivered
SHP004678,ORD004678,Delhivery,2025-03-27,2025-03-30,Delivered
SHP004679,ORD004679,DTDC,2025-06-25,2025-07-01,Delivered
SHP004680,ORD004680,BlueDart,2025-02-17,2025-02-20,Delivered
SHP004681,ORD004681,XpressBees,2025-06-23,,Cancelled
SHP004682,ORD004682,Amazon Logistics,2025-03-14,2025-03-19,Delivered
SHP004683,ORD004683,Amazon Logistics,2025-02-01,,Shipped
SHP004684,ORD004684,Amazon Logistics,2025-04-08,2025-04-10,Delivered
SHP004685,ORD004685,Amazon Logistics,2025-02-17,2025-02-21,Delivered
SHP004686,ORD004686,Ekart,2025-03-19,2025-03-24,Delivered
SHP004687,ORD004687,DTDC,2025-06-20,2025-06-22,Delivered
SHP004688,ORD004688,BlueDart,2025-05-26,,Cancelled
SHP004689,ORD004689,XpressBees,2025-01-23,2025-01-29,Delivered
SHP004690,ORD004690,Amazon Logistics,2025-05-03,2025-05-08,Delivered
SHP004691,ORD004691,BlueDart,2025-02-19,2025-02-25,Delivered
SHP004692,ORD004692,Ekart,2025-05-07,2025-05-12,Delivered
SHP004693,ORD004693,Ekart,2025-02-12,2025-02-15,Delivered
SHP004694,ORD004694,DTDC,2025-01-14,,Shipped
SHP004695,ORD004695,Amazon Logistics,2025-03-23,2025-03-25,Delivered
SHP004696,ORD004696,Ekart,2025-06-21,2025-06-27,Delivered
SHP004697,ORD004697,XpressBees,2025-02-04,2025-02-09,Delivered
SHP004698,ORD004698,XpressBees,2025-04-01,2025-04-07,Delivered
SHP004699,ORD004699,Delhivery,2025-03-13,,Processing
SHP004700,ORD004700,DTDC,2025-03-08,2025-03-13,Delivered
SHP004701,ORD004701,BlueDart,2025-05-31,,Processing
SHP004702,ORD004702,BlueDart,2025-04-17,,Shipped
SHP004703,ORD004703,BlueDart,2025-05-01,2025-05-03,Delivered
SHP004704,ORD004704,XpressBees,2025-03-01,2025-03-07,Delivered
SHP004705,ORD004705,Ekart,2025-06-12,,Cancelled
SHP004706,ORD004706,Amazon Logistics,2025-03-17,2025-03-23,Delivered
SHP004707,ORD004707,Amazon Logistics,2025-03-08,,Processing
SHP004708,ORD004708,Delhivery,2025-01-02,,Shipped
SHP004709,ORD004709,Ekart,2025-03-17,2025-03-22,Delivered
SHP004710,ORD004710,BlueDart,2025-01-25,2025-01-30,Delivered
SHP004711,ORD004711,Amazon Logistics,2025-05-19,2025-05-21,Delivered
SHP004712,ORD004712,XpressBees,2025-01-18,2025-01-24,Delivered
SHP004713,ORD004713,Amazon Logistics,2025-02-27,,Cancelled
SHP004714,ORD004714,Ekart,2025-02-16,2025-02-20,Delivered
SHP004715,ORD004715,Amazon Logistics,2025-01-22,2025-01-27,Delivered
SHP004716,ORD004716,DTDC,2025-03-13,2025-03-16,Delivered
SHP004717,ORD004717,XpressBees,2025-01-05,2025-01-10,Delivered
SHP004718,ORD004718,BlueDart,2025-05-02,2025-05-04,Delivered
SHP004719,ORD004719,Delhivery,2025-02-06,2025-02-10,Delivered
SHP004720,ORD004720,XpressBees,2025-06-04,2025-06-08,Delivered
SHP004721,ORD004721,Amazon Logistics,2025-03-02,,Pending
SHP004722,ORD004722,Ekart,2025-05-22,2025-05-28,Delivered
SHP004723,ORD004723,BlueDart,2025-05-08,2025-05-12,Delivered
SHP004724,ORD004724,DTDC,2025-02-19,2025-02-24,Delivered
SHP004725,ORD004725,DTDC,2025-02-28,2025-03-06,Delivered
SHP004726,ORD004726,DTDC,2025-03-22,2025-03-27,Delivered
SHP004727,ORD004727,DTDC,2025-04-12,,Processing
SHP004728,ORD004728,XpressBees,2025-05-05,2025-05-11,Delivered
SHP004729,ORD004729,Amazon Logistics,2025-06-27,2025-06-30,Delivered
SHP004730,ORD004730,Amazon Logistics,2025-02-07,2025-02-10,Delivered
SHP004731,ORD004731,XpressBees,2025-01-10,,Shipped
SHP004732,ORD004732,DTDC,2025-05-21,2025-05-26,Delivered
SHP004733,ORD004733,DTDC,2025-04-10,2025-04-16,Delivered
SHP004734,ORD004734,Amazon Logistics,2025-03-26,2025-03-29,Delivered
SHP004735,ORD004735,DTDC,2025-06-12,2025-06-17,Delivered
SHP004736,ORD004736,DTDC,2025-04-22,2025-04-26,Delivered
SHP004737,ORD004737,Ekart,2025-05-03,2025-05-07,Delivered
SHP004738,ORD004738,Amazon Logistics,2025-02-20,,Cancelled
SHP004739,ORD004739,Delhivery,2025-04-22,,Cancelled
SHP004740,ORD004740,Ekart,2025-04-21,2025-04-26,Delivered
SHP004741,ORD004741,Ekart,2025-05-29,2025-06-03,Returned
SHP004742,ORD004742,Ekart,2025-02-01,2025-02-06,Delivered
SHP004743,ORD004743,Ekart,2025-05-25,2025-05-31,Delivered
SHP004744,ORD004744,XpressBees,2025-06-17,,Cancelled
SHP004745,ORD004745,XpressBees,2025-05-07,,Shipped
SHP004746,ORD004746,Delhivery,2025-06-13,2025-06-15,Delivered
SHP004747,ORD004747,XpressBees,2025-04-26,,Cancelled
SHP004748,ORD004748,Delhivery,2025-06-17,2025-06-23,Delivered
SHP004749,ORD004749,XpressBees,2025-03-15,2025-03-19,Delivered
SHP004750,ORD004750,Delhivery,2025-04-04,,Processing
SHP004751,ORD004751,XpressBees,2025-03-23,2025-03-27,Delivered
SHP004752,ORD004752,XpressBees,2025-03-30,2025-04-03,Delivered
SHP004753,ORD004753,XpressBees,2025-04-09,,Cancelled
SHP004754,ORD004754,Ekart,2025-04-22,2025-04-28,Delivered
SHP004755,ORD004755,DTDC,2025-03-09,2025-03-13,Delivered
SHP004756,ORD004756,Amazon Logistics,2025-02-11,2025-02-17,Delivered
SHP004757,ORD004757,BlueDart,2025-03-27,2025-04-02,Delivered
SHP004758,ORD004758,BlueDart,2025-04-28,,Pending
SHP004759,ORD004759,DTDC,2025-01-22,,Shipped
SHP004760,ORD004760,XpressBees,2025-05-05,,Shipped
SHP004761,ORD004761,XpressBees,2025-03-23,2025-03-29,Delivered
SHP004762,ORD004762,XpressBees,2025-05-07,2025-05-10,Delivered
SHP004763,ORD004763,BlueDart,2025-01-13,2025-01-16,Delivered
SHP004764,ORD004764,BlueDart,2025-06-27,2025-07-03,Delivered
SHP004765,ORD004765,BlueDart,2025-04-11,2025-04-17,Delivered
SHP004766,ORD004766,Ekart,2025-06-02,2025-06-06,Delivered
SHP004767,ORD004767,Ekart,2025-04-12,2025-04-18,Delivered
SHP004768,ORD004768,DTDC,2025-01-15,2025-01-21,Delivered
SHP004769,ORD004769,Delhivery,2025-06-21,,Shipped
SHP004770,ORD004770,BlueDart,2025-06-15,2025-06-21,Delivered
SHP004771,ORD004771,DTDC,2025-04-18,2025-04-24,Delivered
SHP004772,ORD004772,Ekart,2025-05-26,2025-06-01,Delivered
SHP004773,ORD004773,Amazon Logistics,2025-02-08,2025-02-10,Delivered
SHP004774,ORD004774,DTDC,2025-04-20,,Processing
SHP004775,ORD004775,Amazon Logistics,2025-03-13,,Shipped
SHP004776,ORD004776,BlueDart,2025-04-18,,Processing
SHP004777,ORD004777,Amazon Logistics,2025-03-14,,Cancelled
SHP004778,ORD004778,Amazon Logistics,2025-05-30,2025-06-02,Delivered
SHP004779,ORD004779,Amazon Logistics,2025-02-15,2025-02-18,Delivered
SHP004780,ORD004780,XpressBees,2025-03-06,2025-03-09,Delivered
SHP004781,ORD004781,Delhivery,2025-02-27,2025-03-04,Delivered
SHP004782,ORD004782,Amazon Logistics,2025-02-26,2025-02-28,Delivered
SHP004783,ORD004783,BlueDart,2025-02-22,2025-02-25,Delivered
SHP004784,ORD004784,Amazon Logistics,2025-01-21,,Processing
SHP004785,ORD004785,BlueDart,2025-05-31,2025-06-06,Delivered
SHP004786,ORD004786,Delhivery,2025-06-12,,Pending
SHP004787,ORD004787,Amazon Logistics,2025-01-02,2025-01-06,Delivered
SHP004788,ORD004788,Amazon Logistics,2025-03-14,2025-03-20,Delivered
SHP004789,ORD004789,BlueDart,2025-04-09,,Shipped
SHP004790,ORD004790,Delhivery,2025-03-14,,Shipped
SHP004791,ORD004791,XpressBees,2025-02-15,2025-02-17,Delivered
SHP004792,ORD004792,Ekart,2025-02-04,2025-02-08,Delivered
SHP004793,ORD004793,BlueDart,2025-06-14,2025-06-18,Delivered
SHP004794,ORD004794,BlueDart,2025-03-19,2025-03-23,Delivered
SHP004795,ORD004795,DTDC,2025-05-22,,Pending
SHP004796,ORD004796,Ekart,2025-01-14,,Processing
SHP004797,ORD004797,DTDC,2025-07-01,2025-07-03,Delivered
SHP004798,ORD004798,XpressBees,2025-06-26,2025-06-29,Delivered
SHP004799,ORD004799,BlueDart,2025-01-20,2025-01-25,Delivered
SHP004800,ORD004800,BlueDart,2025-01-03,2025-01-07,Delivered
SHP004801,ORD004801,BlueDart,2025-02-05,2025-02-11,Delivered
SHP004802,ORD004802,DTDC,2025-02-05,,Shipped
SHP004803,ORD004803,Ekart,2025-01-05,2025-01-07,Delivered
SHP004804,ORD004804,XpressBees,2025-01-15,2025-01-20,Delivered
SHP004805,ORD004805,BlueDart,2025-02-06,2025-02-10,Delivered
SHP004806,ORD004806,BlueDart,2025-02-19,2025-02-23,Delivered
SHP004807,ORD004807,BlueDart,2025-03-15,2025-03-21,Delivered
SHP004808,ORD004808,Amazon Logistics,2025-02-24,2025-02-26,Delivered
SHP004809,ORD004809,DTDC,2025-03-18,2025-03-20,Delivered
SHP004810,ORD004810,Delhivery,2025-02-09,,Processing
SHP004811,ORD004811,Amazon Logistics,2025-02-05,2025-02-11,Delivered
SHP004812,ORD004812,Ekart,2025-02-19,,Processing
SHP004813,ORD004813,Amazon Logistics,2025-02-26,2025-03-03,Delivered
SHP004814,ORD004814,XpressBees,2025-05-24,,Shipped
SHP004815,ORD004815,Ekart,2025-04-11,2025-04-15,Delivered
SHP004816,ORD004816,Amazon Logistics,2025-04-17,2025-04-22,Delivered
SHP004817,ORD004817,Delhivery,2025-04-13,2025-04-18,Delivered
SHP004818,ORD004818,BlueDart,2025-06-26,2025-06-28,Delivered
SHP004819,ORD004819,XpressBees,2025-05-30,2025-06-03,Delivered
SHP004820,ORD004820,BlueDart,2025-01-04,2025-01-07,Delivered
SHP004821,ORD004821,Ekart,2025-01-28,2025-01-30,Delivered
SHP004822,ORD004822,XpressBees,2025-06-25,,Cancelled
SHP004823,ORD004823,DTDC,2025-06-18,2025-06-24,Delivered
SHP004824,ORD004824,XpressBees,2025-06-21,,Cancelled
SHP004825,ORD004825,XpressBees,2025-01-02,2025-01-05,Delivered
SHP004826,ORD004826,DTDC,2025-02-05,2025-02-10,Delivered
SHP004827,ORD004827,XpressBees,2025-02-26,,Shipped
SHP004828,ORD004828,DTDC,2025-03-01,2025-03-04,Delivered
SHP004829,ORD004829,XpressBees,2025-01-02,2025-01-04,Delivered
SHP004830,ORD004830,XpressBees,2025-02-03,2025-02-08,Delivered
SHP004831,ORD004831,Delhivery,2025-06-23,2025-06-26,Delivered
SHP004832,ORD004832,Amazon Logistics,2025-04-14,2025-04-18,Delivered
SHP004833,ORD004833,Delhivery,2025-01-04,2025-01-08,Returned
SHP004834,ORD004834,Delhivery,2025-02-08,2025-02-14,Delivered
SHP004835,ORD004835,BlueDart,2025-02-28,2025-03-02,Delivered
SHP004836,ORD004836,XpressBees,2025-04-30,2025-05-04,Delivered
SHP004837,ORD004837,XpressBees,2025-02-08,,Shipped
SHP004838,ORD004838,Ekart,2025-01-25,2025-01-29,Delivered
SHP004839,ORD004839,Amazon Logistics,2025-04-26,2025-04-28,Delivered
SHP004840,ORD004840,BlueDart,2025-03-30,,Processing
SHP004841,ORD004841,Delhivery,2025-01-02,2025-01-05,Delivered
SHP004842,ORD004842,BlueDart,2025-03-04,,Shipped
SHP004843,ORD004843,Ekart,2025-05-21,,Pending
SHP004844,ORD004844,Ekart,2025-04-24,,Pending
